,pct_missing,nobs,r2,r2_adj,bic,r2_pred,mse_pred,mape_pred,const_ci_rng,const_estimate,const_in_target,const_true_beta,x1_ci_rng,x1_estimate,x1_in_target,x1_true_beta,x1:x2_ci_rng,x1:x2_estimate,x1:x2_in_target,x1:x2_true_beta,x2_ci_rng,x2_estimate,x2_in_target,x2_true_beta,action_type,beta_sigma,sample_size,beta_x2/beta_x1,beta_x1:x2/beta_x1,_beta_sigma,_sample_size,_beta_x2/beta_x1,_beta_x1:x2/beta_x1
0,0.0,20.0,0.8903485667784515,0.8697889230494111,68.19322380664816,0.9526147003447683,0.8382598158954797,5.1931438729756785,4.680339444640438,10.804592354694542,1,10,7.59608331872802,8.44387127569708,1,10,15.161811116991691,7.242960631196252,1,5,7.1125395763734085,-0.3515210194663414,1,1.0,drop,0.1,20,0.1,0.5,0.0,0.0,0.0,0.7142857142857142
1,0.1,18.0,0.8850740475133378,0.8604470576947674,63.03815180370971,0.9477868209619219,0.9236664148212196,5.593619391472597,5.009016593395167,10.8924243245662,1,10,8.089081629203573,8.3076030508614,1,10,16.693097424762314,7.337787487983354,1,5,8.144738612742803,-0.6260129587706142,1,1.0,drop,0.1,20,0.1,0.5,0.0,0.0,0.0,0.7142857142857142
2,0.2,16.0,0.9340338321737194,0.9175422902171493,47.60154663048842,0.9547093031375684,0.8012056796076044,4.0144262433392495,4.583760568051719,10.758652640346067,1,10,7.019881101742207,7.841641960988724,1,10,13.266745831909011,9.44278582669239,1,5,6.460522305270249,-0.2919070680300191,1,1.0,drop,0.1,20,0.1,0.5,0.0,0.0,0.0,0.7142857142857142
3,0.30000000000000004,14.0,0.8688920873868029,0.8295597136028438,49.04406893661756,0.9201391614739783,1.4127616009006358,6.922187040535654,7.194690079117329,11.553004253719003,1,10,10.986584903042033,7.610123754360119,1,10,18.111934177839288,6.519884722915386,1,5,9.135648373452124,-0.7694177895920804,1,1.0,drop,0.1,20,0.1,0.5,0.0,0.0,0.0,0.7142857142857142
4,0.4,12.0,0.9511057740144551,0.9327704392698757,38.19090363494696,0.9527082070216423,0.8366056554214147,3.9917679958201515,5.300669283147315,10.615754884611281,1,10,8.227858830804156,8.479565753280456,1,10,16.426703828582042,8.687892038918083,1,5,7.544227703849463,-0.13407104545841797,1,1.0,drop,0.1,20,0.1,0.5,0.0,0.0,0.0,0.7142857142857142
5,0.5,10.0,0.9476013606748996,0.9214020410123495,31.906985497687987,0.957797251469742,0.7465789700741363,3.663478111247911,9.0405405429721,10.347359159803252,1,10,13.092846883980833,7.953183086344545,1,10,21.10461575232823,9.948556848236187,1,5,11.745523537918633,0.042358934324788766,1,1.0,drop,0.1,20,0.1,0.5,0.0,0.0,0.0,0.7142857142857142
6,0.6000000000000001,8.0,0.7992103896401836,0.6486181818703214,33.280752489564144,0.8812865497454628,2.1000756706979793,6.936371487768975,24.858755917986244,10.068198979647512,1,10,42.2180642621982,10.606632737172564,1,10,113.9317493519717,-2.368870065580907,1,5,60.256384934050146,3.1261500168501186,1,1.0,drop,0.1,20,0.1,0.5,0.0,0.0,0.0,0.7142857142857142
7,0.7000000000000001,6.0,0.9957396640960381,0.9893491602400952,6.0660821434436265,0.9526026939610256,0.8384722123369691,3.782214515769332,10.562475500809619,9.634130884182987,1,10,14.193505164481941,9.0166603799411,1,10,18.611822542618242,9.115896733600309,1,5,11.335172423613047,0.8283581352569414,1,1.0,drop,0.1,20,0.1,0.5,0.0,0.0,0.0,0.7142857142857142
0,0.0,50.0,0.9063365157813847,0.9002280276801707,169.41000455694987,0.9397008129261016,0.9352016050145339,4.559055406344479,2.6497977186860595,10.142804450261686,1,10,4.750503859367431,9.23450274238074,1,10,10.259627070971334,5.803071400985864,1,5,6.201252889774529,1.0603003028595812,1,1.0,drop,0.1,50,0.1,0.5,0.0,0.375,0.0,0.7142857142857142
1,0.1,45.0,0.8978839139851973,0.8904120052524068,156.26881655910094,0.938901987035026,0.9475908807529531,4.5385084318948845,2.933764281431852,10.275115767395167,1,10,5.180613807254208,8.92979398719757,1,10,11.10132971994506,6.122002299086561,1,5,6.795274854875627,1.0488098514016164,1,1.0,drop,0.1,50,0.1,0.5,0.0,0.375,0.0,0.7142857142857142
2,0.2,40.0,0.9049414922796744,0.8970199499696472,139.94644859162355,0.9364755558306689,0.9852232679689074,4.689197781919265,2.884513808829251,9.946178135236755,1,10,5.286992044625084,9.456334061025228,1,10,11.412902306716173,5.643613914322875,1,5,6.952682899142166,1.109211720934316,1,1.0,drop,0.1,50,0.1,0.5,0.0,0.375,0.0,0.7142857142857142
3,0.30000000000000004,35.0,0.8804562732829004,0.8688875255360844,128.2999858873051,0.9341654422301329,1.0210516439690593,4.841170724007155,3.3758219774834792,9.880385027319647,1,10,5.834412454540666,9.34305171072383,1,10,13.425775422737331,5.004062638451599,1,5,8.076300790189308,1.4456264058922685,1,1.0,drop,0.1,50,0.1,0.5,0.0,0.375,0.0,0.7142857142857142
4,0.4,30.0,0.8676440363658862,0.8523721944081037,110.69763245461345,0.938064580169393,0.9605785225901559,4.613935612017961,3.7655648376636996,10.400265860424517,1,10,6.369093986161538,8.570740913139687,1,10,15.382067871799933,6.492683911828035,1,5,9.310006767259036,0.8085610621547872,1,1.0,drop,0.1,50,0.1,0.5,0.0,0.375,0.0,0.7142857142857142
5,0.5,25.0,0.9409557806939924,0.9325208922217056,78.50403886033331,0.9386299896660306,0.9518093849880525,4.717301817509384,3.5984669322925598,9.848555366940781,1,10,7.936537346645711,9.59232609162565,1,10,15.923770705350487,3.7744102380010114,1,5,8.763517004454972,2.310516470224604,1,1.0,drop,0.1,50,0.1,0.5,0.0,0.375,0.0,0.7142857142857142
6,0.6000000000000001,20.0,0.9271716303276933,0.9135163110141359,63.26316535167295,0.9487881201558851,0.7942633151477306,4.3885679159365605,3.611675839119542,10.23078591445007,1,10,6.106805144542875,9.829417201913369,1,10,13.537260992942826,3.3989832288125044,1,5,8.323390329104637,1.5284514106573113,1,1.0,drop,0.1,50,0.1,0.5,0.0,0.375,0.0,0.7142857142857142
7,0.7000000000000001,15.0,0.9535627775202409,0.9408980804803065,49.26264248585984,0.9385598506374193,0.9528971962059893,4.621954226658614,6.286016211843439,9.17037249204096,1,10,12.412850943332824,12.331568536904909,1,10,25.222750034687863,-0.11116439937996271,1,5,16.309304837184644,3.7518304359459997,1,1.0,drop,0.1,50,0.1,0.5,0.0,0.375,0.0,0.7142857142857142
0,0.0,100.0,0.9486163833547465,0.9470106453345823,293.31448113167056,0.9528660080402984,0.7762076382829761,4.6019865403033275,1.6474402009658462,10.198512784887413,1,10,2.7857028785704223,9.99372174292672,1,10,4.305926636962262,5.452553188472409,1,5,2.6262826382390023,0.49652666559998604,1,1.0,drop,0.1,100,0.1,0.5,0.0,1.0,0.0,0.7142857142857142
1,0.1,90.0,0.9492480551604027,0.9474776384799516,262.0213607539349,0.9529932793893445,0.774111720047393,4.587371359281349,1.8208897603070682,9.967027018519019,1,10,3.0756765266999757,10.387026469013486,1,10,4.661641164661134,4.933503394191529,1,5,2.8009934774306133,0.8440291439606709,1,1.0,drop,0.1,100,0.1,0.5,0.0,1.0,0.0,0.7142857142857142
2,0.2,80.0,0.9519166145824423,0.9500185862106966,238.01462259820278,0.950484453275501,0.8154273377517899,4.681255411124527,1.8948038950746664,10.134831054999342,1,10,3.1823618254200348,10.006651173946818,1,10,4.828428994108602,5.784926579924633,1,5,2.9878692938327487,0.3765331784367998,1,1.0,drop,0.1,100,0.1,0.5,0.0,1.0,0.0,0.7142857142857142
3,0.30000000000000004,70.0,0.9517104764372248,0.9495154980934624,206.88387584178744,0.9531232398228033,0.7719715176810944,4.589813475299716,1.876300411817848,10.068517777075119,1,10,3.177033684202975,10.037173805281821,1,10,4.831699919066979,5.249459904669524,1,5,2.904837833549614,0.6778542372827348,1,1.0,drop,0.1,100,0.1,0.5,0.0,1.0,0.0,0.7142857142857142
4,0.4,60.0,0.9386621942295974,0.9353762403490401,183.89420353769395,0.9569493730070269,0.708962345760722,4.500076670875726,2.464056132968661,10.372606178121586,1,10,3.8528649665970285,9.646647013882534,1,10,6.216798007093498,4.955704833544971,1,5,4.157527698449352,0.9819647303235994,1,1.0,drop,0.1,100,0.1,0.5,0.0,1.0,0.0,0.7142857142857142
5,0.5,50.0,0.950243709036892,0.9469987335392981,155.57645606506946,0.9553242136455815,0.7357256445464374,4.518843543736209,2.1215670840935026,10.094914107812443,1,10,3.491762794308869,9.879826137931456,1,10,5.833043696041974,5.274750336449482,1,5,3.7584242022546395,0.8600864724932649,1,1.0,drop,0.1,100,0.1,0.5,0.0,1.0,0.0,0.7142857142857142
6,0.6000000000000001,40.0,0.9475414011081618,0.9431698512005086,130.9054992841453,0.948328183206497,0.8509370246714303,4.795730688271807,3.001216297267124,9.345015395050321,1,10,4.88977120598172,10.806077509776008,1,10,7.134152659567025,4.511227933855279,1,5,4.6276953802859495,1.5347728977674377,1,1.0,drop,0.1,100,0.1,0.5,0.0,1.0,0.0,0.7142857142857142
7,0.7000000000000001,30.0,0.9506732529918331,0.9449817052601216,97.45328033759542,0.9302559286283933,1.1485528526817543,5.726738776379444,5.531216932247958,11.487501565175442,1,10,9.025798185216555,7.4411209724787355,1,10,12.985967375286505,10.090787381175538,1,5,8.325025140022218,-2.112882508207569,1,1.0,drop,0.1,100,0.1,0.5,0.0,1.0,0.0,0.7142857142857142
0,0.0,20.0,0.6065152725653388,0.5327368861713397,108.75818405531602,0.2591213912128806,11.043133024554635,15.38565565490335,16.800229711558167,9.275452992786107,1,10,32.604027598625485,9.75751013313169,1,10,51.67451376410598,4.366046600369941,1,5,26.76151442500826,1.633433393969808,1,1.0,drop,0.3,20,0.1,0.5,1.0,0.0,0.0,0.7142857142857142
1,0.1,18.0,0.6044252499622274,0.5196592320969904,100.47842407239315,0.27821959286452513,10.758465632531875,15.203407607089947,18.290819051839584,9.268290249375276,1,10,35.671025601620876,10.090268650221379,1,10,56.351506693719074,3.9048968475764028,1,5,28.947665105795764,1.6392793823745464,1,1.0,drop,0.3,20,0.1,0.5,1.0,0.0,0.0,0.7142857142857142
2,0.2,16.0,0.6499566507790442,0.5624458134738053,88.79367106744482,0.20557463464821224,11.841271813775617,15.726535792034364,18.51863697958524,9.732145072472864,1,10,37.26447858448973,6.8794029587845955,1,10,61.50078246857012,10.045422788815358,1,5,29.723245594922354,1.0227943804531705,1,1.0,drop,0.3,20,0.1,0.5,1.0,0.0,0.0,0.7142857142857142
3,0.30000000000000004,14.0,0.6892419011651187,0.5960144715146544,73.59211753944369,0.3058752413633097,10.346245598601651,14.441841528894631,21.209142629412952,12.230850958243067,1,10,36.434542170550564,7.03730283546802,1,10,55.39950495718873,9.35171414880733,1,5,32.069896349268376,-4.1977824969640185,1,1.0,drop,0.3,20,0.1,0.5,1.0,0.0,0.0,0.7142857142857142
4,0.4,12.0,0.5153755600576966,0.33364139507933277,67.65223928392042,0.04136102864538993,14.288950386247445,18.300099246232758,41.307489352543584,6.86970599752186,1,10,80.25368525457341,10.588692513631933,1,10,133.7609276938135,-3.8611182726375475,1,5,70.1607510782598,9.731136645503883,1,1.0,drop,0.3,20,0.1,0.5,1.0,0.0,0.0,0.7142857142857142
5,0.5,10.0,0.5122768421940544,0.2684152632910817,51.238032821112554,-0.09729758374012554,16.355720142334953,17.265219533335063,29.10907030063621,8.748815960583633,1,10,79.7543746640905,9.493886031388282,1,10,112.89395029320707,-10.29965683980183,1,5,46.251307795513874,10.405254117151307,1,1.0,drop,0.3,20,0.1,0.5,1.0,0.0,0.0,0.7142857142857142
6,0.6000000000000001,8.0,0.8811283783558709,0.791974662122774,37.70101351872474,-6.703369074210096,114.82222379589015,38.396435754372646,26.45468662256266,23.441239694423253,0,10,76.06816274119855,-39.34999982110323,0,10,115.85174082833362,81.80936425637765,0,5,37.21477143796255,-18.059289341082735,0,1.0,drop,0.3,20,0.1,0.5,1.0,0.0,0.0,0.7142857142857142
7,0.7000000000000001,6.0,0.7838479373895497,0.4596198434738743,23.544671157536648,0.32527201166971065,10.057127904825904,12.529524829781696,69.72179359136058,11.687065136803739,1,10,130.510829605502,1.2659020965146652,1,10,207.0043809948287,10.088868642602733,1,5,105.3534655921715,4.856151986175433,1,1.0,drop,0.3,20,0.1,0.5,1.0,0.0,0.0,0.7142857142857142
0,0.0,50.0,0.6090777279271825,0.5835827971398249,266.4803698020465,0.5616917948490976,11.573669536315588,22.860176938374817,7.397164470659394,11.658113714750558,1,10,17.171020649528394,7.800880252445719,1,10,29.569778550862672,9.90843264059168,1,5,13.047236086770745,-0.4127157742689578,1,1.0,drop,0.3,50,0.1,0.5,1.0,0.375,0.0,0.7142857142857142
1,0.1,45.0,0.617930090064287,0.5899737551909421,242.38577923445476,0.5525377693625924,11.81538453198022,22.740061025860552,7.7692229656597185,12.151122444659359,1,10,18.53345224188575,5.949696880115402,1,10,31.58705534021481,12.898901356575077,1,5,13.696643606496455,-1.2690304129250638,1,1.0,drop,0.3,50,0.1,0.5,1.0,0.375,0.0,0.7142857142857142
2,0.2,40.0,0.6515851939822648,0.6225506268141202,209.68080452718627,0.5362496533637817,12.245477488771906,24.03054340133904,7.57250007020248,11.26298334612283,1,10,19.37020033482065,11.130828223200343,1,10,31.73183156089609,4.987158229254991,1,5,13.174228916944495,0.3276766704616989,1,1.0,drop,0.3,50,0.1,0.5,1.0,0.375,0.0,0.7142857142857142
3,0.30000000000000004,35.0,0.5615615268642484,0.5191319972059499,191.14788754130467,0.5405782879347949,12.131178496693648,23.637999944640605,9.764853021661832,12.69295777768062,1,10,22.943793130271132,7.47066209242719,1,10,38.307789450785165,10.302901761727092,1,5,16.744449789211956,-2.0783268131467265,1,1.0,drop,0.3,50,0.1,0.5,1.0,0.375,0.0,0.7142857142857142
4,0.4,30.0,0.5851440894896622,0.5372760998153925,162.83819246702518,0.4862180447876139,13.566578251262772,24.295622790862105,8.760276137482162,13.402488906516856,1,10,22.138047514174684,2.8215150545100838,1,10,38.28936799209037,16.69139551632858,1,5,15.7852914498086,-2.343528409067833,1,1.0,drop,0.3,50,0.1,0.5,1.0,0.375,0.0,0.7142857142857142
5,0.5,25.0,0.6666977426677329,0.619083134477409,134.78602482952093,0.454187789380773,14.41234747685811,26.12958569167183,14.038169819259936,14.919633877408302,1,10,27.075232842028164,3.6146261534308866,1,10,44.79049433161396,17.156578382339518,1,5,24.44232835015204,-5.533769395067108,1,1.0,drop,0.3,50,0.1,0.5,1.0,0.375,0.0,0.7142857142857142
6,0.6000000000000001,20.0,0.7856698003462157,0.7454828879111312,99.82562538602261,0.42848432643184586,15.091055706852105,25.87867583220537,16.144620714240247,10.786294430444372,1,10,31.853187606901784,12.750355760460591,1,10,55.89132911622262,7.273508346597076,1,5,29.162925106021472,0.11883022573699797,1,1.0,drop,0.3,50,0.1,0.5,1.0,0.375,0.0,0.7142857142857142
7,0.7000000000000001,15.0,0.5379076178133557,0.4118824226715436,85.41869793885786,0.2674688113662197,19.342722318814378,30.436966357282287,17.60759438206155,9.1022761005913,1,10,46.157699874278634,18.572263779954177,1,10,107.34565185850015,-13.436558761876123,1,5,38.2802181830191,8.441989363170917,1,1.0,drop,0.3,50,0.1,0.5,1.0,0.375,0.0,0.7142857142857142
0,0.0,100.0,0.5143742786518507,0.499198474859721,525.5384082456952,0.5013794479890586,10.192059466271806,17.2412020592472,5.562852492173985,10.789299807765577,1,10,8.54031765593577,8.883081086715652,1,10,14.00341311806676,2.8107996024176245,1,5,8.833656568799755,1.6701230642499354,1,1.0,drop,0.3,100,0.1,0.5,1.0,1.0,0.0,0.7142857142857142
1,0.1,90.0,0.5156821530503284,0.49878734443580497,475.38042485119723,0.4967201993431376,10.287296894965541,17.273896140213456,5.814166157842639,10.79351753658909,1,10,9.178264870256061,8.60951707638202,1,10,14.89264487100905,3.451662824878479,1,5,9.12281984876785,1.5995259251391118,1,1.0,drop,0.3,100,0.1,0.5,1.0,1.0,0.0,0.7142857142857142
2,0.2,80.0,0.5268766448711728,0.5082007229581929,428.34176471466225,0.5105844292479612,10.003904934738188,16.896590583828004,6.434647455408083,10.823818827403208,1,10,10.239494258059665,8.972738740979732,1,10,17.09026458070153,4.054288158662571,1,5,10.485485219866794,0.8795617287738606,1,1.0,drop,0.3,100,0.1,0.5,1.0,1.0,0.0,0.7142857142857142
3,0.30000000000000004,70.0,0.5256608420040422,0.5040999711860441,373.30514481704404,0.49554736814464895,10.311270165362615,17.37077385631993,7.186651596212272,9.98975386850889,1,10,11.40300435382583,10.717245064032776,1,10,18.183702279854128,0.2923166703646807,1,5,11.598081462706407,3.3318522197174243,1,1.0,drop,0.3,100,0.1,0.5,1.0,1.0,0.0,0.7142857142857142
4,0.4,60.0,0.5488901461508267,0.524723546837478,314.76803530790403,0.48510122517201315,10.524794678022383,17.650986464350208,7.018313153780337,12.78293985773555,1,10,10.476628297076628,5.344243974410561,1,10,17.691697159751403,8.514890946378385,1,5,11.349886896003069,-1.3262715979712483,1,1.0,drop,0.3,100,0.1,0.5,1.0,1.0,0.0,0.7142857142857142
5,0.5,50.0,0.5167501861487278,0.4852338939410361,271.08880571426045,0.49542723825182466,10.313725681899996,17.33936134165858,8.591745755790356,10.518823684530581,1,10,13.42546497519358,9.35744638029699,1,10,21.44858419237279,3.3761946125090083,1,5,12.817564194184328,1.9985366862866738,1,1.0,drop,0.3,100,0.1,0.5,1.0,1.0,0.0,0.7142857142857142
6,0.6000000000000001,40.0,0.5291772144631373,0.48994198233506536,213.04986024350947,0.47222802996989144,10.787929381338962,17.83495546281608,8.453616006813814,12.006383918707916,1,10,12.261113109350122,5.914622814009015,1,10,20.87814460755525,6.753396782305394,1,5,13.759788094593564,-0.19846556940001214,1,1.0,drop,0.3,100,0.1,0.5,1.0,1.0,0.0,0.7142857142857142
7,0.7000000000000001,30.0,0.5774370289419603,0.5286797630506479,153.43830465459993,0.4187761545563464,11.880513091740552,18.738619659844108,10.179779437339128,8.548118400555758,1,10,19.042236706752007,10.84887119257956,1,10,30.093239635365425,-2.201172983537478,1,5,16.118587065830894,6.4972984592491185,1,1.0,drop,0.3,100,0.1,0.5,1.0,1.0,0.0,0.7142857142857142
0,0.0,20.0,0.9148548832179053,0.8988901738212626,75.38673011182888,0.9254604309600069,1.3111522708322876,4.668881517972489,5.737915531275579,8.438129289067342,1,10,9.106414401273625,12.186108235728888,1,10,17.82713800985697,4.942271341860746,1,10,9.74820352333737,3.38924227355849,1,1.0,mean,0.1,20,0.1,1.0,0.0,0.0,0.0,1.4285714285714284
1,0.1,20.0,0.8243501220570216,0.7914157699427131,89.86944264740927,0.9451326174962783,0.9651181793897996,4.018863642483851,8.204892272121949,10.656992666414473,1,10,12.836884535092977,8.213973883167643,1,10,23.245305074783012,13.146308418181565,1,10,12.9016049936612,-0.8869212435056597,1,1.0,mean,0.1,20,0.1,1.0,0.0,0.0,0.0,1.4285714285714284
2,0.2,20.0,0.8883689670261323,0.8674381483435322,80.80357066162213,0.9166538902849164,1.4660594691570659,4.588777810639595,6.520586375243383,9.06047482108952,1,10,10.261883950125842,11.027061728654953,1,10,20.088676124921562,6.997611931705549,1,10,10.695564393398852,1.9054207008247572,1,1.0,mean,0.1,20,0.1,1.0,0.0,0.0,0.0,1.4285714285714284
3,0.30000000000000004,20.0,0.7473403173048239,0.6999666267994784,97.14045808181356,0.9296637881686223,1.2372151469640458,5.206273177395051,10.192535144882584,14.360109860625599,1,10,18.035367355015012,2.083853069969221,1,10,29.910272698332747,22.47399119824373,1,10,16.343327436554446,-5.966472866775897,1,1.0,mean,0.1,20,0.1,1.0,0.0,0.0,0.0,1.4285714285714284
4,0.4,20.0,0.8466613595189526,0.8179103644287562,87.15256521191053,0.9367323944140119,1.112878244435278,4.5212388717586105,8.011249962618486,9.744977246762392,1,10,12.337539466934391,9.54482623606521,1,10,20.15162084151288,13.054713782372804,1,10,12.143221352920357,0.05939183683814697,1,1.0,mean,0.1,20,0.1,1.0,0.0,0.0,0.0,1.4285714285714284
5,0.5,20.0,0.745888576394717,0.6982426844687264,97.25504589972847,0.9123160366905533,1.5423623867086242,5.912193164749561,10.343352907501712,14.579953679761173,1,10,16.567533265968372,1.4992298486090085,0,10,19.017821688550953,24.45508469091967,0,10,10.76500144560226,-7.024751077817871,0,1.0,mean,0.1,20,0.1,1.0,0.0,0.0,0.0,1.4285714285714284
6,0.6000000000000001,20.0,0.7447975098652008,0.6969470429649259,97.34073515102168,0.9159529689481527,1.478388687238263,5.770641978473012,11.153033590358948,14.755959801861215,1,10,17.102082506085466,1.1277601242841637,0,10,19.433571822226433,24.669060272098033,0,10,12.060761629405203,-7.016547550509881,0,1.0,mean,0.1,20,0.1,1.0,0.0,0.0,0.0,1.4285714285714284
